ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
prototakana-sweep-1-1,prototakana-sweep-1,jabu,980,false,expert,,ʃ a b u ( - - - - ),false,expert
warayo-sweep-1-1,warayo-sweep-1,šabo-hea-,980,false,expert,,ʃ a b o ( + h e a ),false,expert
prototakana-wash-1-1,prototakana-wash-1,jakwa,982,false,expert,,ʃ a kʷ a ( - - - - - ),false,expert
prototakana-izquierdozurdo-1-1,prototakana-izquierdozurdo-1,jani,983,false,expert,,ʃ a n i ( - - - - ),false,expert
warayo-izquierdozurdo-1-1,warayo-izquierdozurdo-1,šani,983,false,expert,,ʃ a n i ( - - - - ),false,expert
prototakana-fishpoison-2-1,prototakana-fishpoison-2,jata,222,false,expert,,ʃ a t a ( - - ),false,expert
prototakana-swell-2-1,prototakana-swell-2,jeke,985,false,expert,,ʃ e k e ( - - - ),false,expert
prototakana-shell-1-1,prototakana-shell-1,jemu,986,false,expert,,ʃ e m u,false,expert
prototakana-spider-1-1,prototakana-spider-1,jetete,987,false,expert,,ʃ e t e t e,false,expert
prototakana-maize-2-1,prototakana-maize-2,jike,988,false,expert,,( - - ) ʃ i k e,false,expert
araona-maize-1-1,araona-maize-1,zia,988,false,expert,,( - - ) ɽ i - a,false,expert
arasa-maize-1-1,arasa-maize-1,šiše,988,false,expert,,( - - ) ʃ i ʃ e,false,expert
prototakana-scar-1-1,prototakana-scar-1,jipi,989,false,expert,,ʃ i p i,false,expert
prototakana-smell-1-1,prototakana-smell-1,jiřu,990,false,expert,,( - - - - ) ʃ i ɽ u ( - - - - ),false,expert
warayo-smell-1-1,warayo-smell-1,šiye-nei,990,false,expert,,( - - - - ) ʃ i j e ( + n e i ),false,expert
prototakana-basket-1-1,prototakana-basket-1,jiti,991,false,expert,,ʃ i t i,false,expert
prototakana-throw-1-1,prototakana-throw-1,ju-,992,false,expert,,ʃ u ( - - - ),false,expert
prototakana-long-1-1,prototakana-long-1,junu,993,false,expert,,( - - - - ) ʃ u n u ( - - - ),false,expert
prototakana-desiderative-2-1,prototakana-desiderative-2,ka-,996,false,expert,,k a,false,expert
marinawa-mat-1-1,marinawa-mat-1,píʃi,265,false,expert,,p !í/i ʃ i - ( - - - ),false,expert
yawanawa-mat-1-1,yawanawa-mat-1,piʃin,265,false,expert,,p i ʃ i n ( - - - ),false,expert
protopanoan-small-1-1,protopanoan-small-1,pistia,266,false,expert,,( - - - - ) p i s t i a ( - ),false,expert
kapanawa-small-1-1,kapanawa-small-1,piʃká,669,false,expert,,( - - - - ) p i ʃ k - !á/a ( - ),false,expert
chakobo-small-1-1,chakobo-small-1,pistia,266,false,expert,,( - - - - ) p i s t i a ( - ),false,expert
yaminawa-many-1-1,yaminawa-many-1,piʃta,266,false,expert,,( - - - - ) p i ʃ t - a ( - ),false,expert
sharanawa-small-1-1,sharanawa-small-1,ɸakɨʂta,266,false,expert,,( ɸ a k ɨ ) - - ʂ t - a ( - ),false,expert
katukina-small-1-1,katukina-small-1,piʃtʃa,266,false,expert,,( - - - - ) p i ʃ tʃ - a ( - ),false,expert
amawaka-small-1-1,amawaka-small-1,piʃta,266,false,expert,,( - - - - ) p i ʃ t - a ( - ),false,expert
kaxinawa-small-1-1,kaxinawa-small-1,-piʃta,266,false,expert,,( - - - - ) p i ʃ t - a ( - ),false,expert
marinawa-small-1-1,marinawa-small-1,ɸákɨʃtá,266,false,expert,,( ɸ !á/a k ɨ ) - - ʃ t - !á/a ( - ),false,expert
protopanoan-food-1-1,protopanoan-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
shipibokonibo-food-1-1,shipibokonibo-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
kapanawa-food-1-1,kapanawa-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
marubo-food-1-1,marubo-food-1,ˈpītĭ,267,false,expert,,p !ī/i t !ĭ/i ( - - - ),false,expert
chakobo-food-1-1,chakobo-food-1,pití,267,false,expert,,p i t !í/i ( - - - ),false,expert
yaminawa-food-1-1,yaminawa-food-1,pitiɸo,267,false,expert,,p i t i ( ɸ o - ),false,expert
chaninawa-food-1-1,chaninawa-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
sharanawa-food-1-1,sharanawa-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
sharanawa-food-2-1,sharanawa-food-2,pitin,267,false,expert,,p i t i ( - - n ),false,expert
katukina-food-1-1,katukina-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
amawaka-soup-1-1,amawaka-soup-1,piti_,501,false,expert,,p i t i - ( - ),false,expert
kaxinawa-food-1-1,kaxinawa-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
marinawa-food-1-1,marinawa-food-1,pití,267,false,expert,,p i t !í/i ( - - - ),false,expert
yawanawa-food-1-1,yawanawa-food-1,piti,267,false,expert,,p i t i ( - - - ),false,expert
matis-food-1-1,matis-food-1,pete,267,false,expert,,p e t e ( - - - ),false,expert
protopanoan-faecesexcrement-1-1,protopanoan-faecesexcrement-1,poʔi-,268,false,expert,,p o ( - ) ʔ i ( - - - - ),false,expert
shipibokonibo-faecesexcrement-1-1,shipibokonibo-faecesexcrement-1,poi,268,false,expert,,p o ( - ) - i ( - - - - ),false,expert
kapanawa-faecesexcrement-1-1,kapanawa-faecesexcrement-1,poʔi-,268,false,expert,,p o ( - ) ʔ i ( - - - - ),false,expert
marubo-faecesexcrement-1-1,marubo-faecesexcrement-1,poi,268,false,expert,,p o ( - ) - i ( - - - - ),false,expert
chakobo-faecesexcrement-1-1,chakobo-faecesexcrement-1,poʔi-,268,false,expert,,p o ( - ) ʔ i ( - - - - ),false,expert
chaninawa-faecesexcrement-1-1,chaninawa-faecesexcrement-1,poi,268,false,expert,,p o ( - ) - i ( - - - - ),false,expert
sharanawa-faecesexcrement-1-1,sharanawa-faecesexcrement-1,poi,268,false,expert,,p o ( - ) - i ( - - - - ),false,expert
sharanawa-faecesexcrement-2-1,sharanawa-faecesexcrement-2,poia,268,false,expert,,p o ( - ) - i ( - - a - ),false,expert
katukina-faecesexcrement-1-1,katukina-faecesexcrement-1,pui,268,false,expert,,p u ( - ) - i ( - - - - ),false,expert
amawaka-faecesexcrement-1-1,amawaka-faecesexcrement-1,poʔi-,268,false,expert,,p o ( - ) ʔ i ( - - - - ),false,expert
kaxinawa-faecesexcrement-1-1,kaxinawa-faecesexcrement-1,pui-,268,false,expert,,p u ( - ) - i ( - - - - ),false,expert
marinawa-faecesexcrement-1-1,marinawa-faecesexcrement-1,póí,268,false,expert,,p !ó/o ( - ) - !í/i ( - - - - ),false,expert
yawanawa-faecesexcrement-1-1,yawanawa-faecesexcrement-1,puj̃ˈki,268,false,expert,,p !ũ/u ( j ) k i ( - - - - ),false,expert
matis-faecesexcrement-1-1,matis-faecesexcrement-1,pui,268,false,expert,,p u ( - ) - i ( - - - - ),false,expert
protopanoan-speciesoftubercole-1-1,protopanoan-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
shipibokonibo-speciesoftubercole-1-1,shipibokonibo-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
kapanawa-speciesoftubercole-1-1,kapanawa-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
marubo-yam-1-1,marubo-yam-1,ˈpua,269,false,expert,,p u ( - ) a ( - ),false,expert
chakobo-speciesoftubercole-1-1,chakobo-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
sharanawa-speciesoftubercole-1-1,sharanawa-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
sharanawa-speciesoftubercole-2-1,sharanawa-speciesoftubercole-2,poan,269,false,expert,,p o ( - ) a ( n ),false,expert
katukina-speciesoftubercole-1-1,katukina-speciesoftubercole-1,pua,269,false,expert,,p u ( - ) a ( - ),false,expert
amawaka-speciesoftubercole-1-1,amawaka-speciesoftubercole-1,powa,269,false,expert,,p o ( w ) a ( - ),false,expert
kaxinawa-speciesoftubercole-1-1,kaxinawa-speciesoftubercole-1,pua,269,false,expert,,p u ( - ) a ( - ),false,expert
marinawa-speciesoftubercole-1-1,marinawa-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
matis-speciesoftubercole-1-1,matis-speciesoftubercole-1,poa,269,false,expert,,p o ( - ) a ( - ),false,expert
protopanoan-siblingoftheothersex-1-1,protopanoan-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
shipibokonibo-siblingoftheothersex-1-1,shipibokonibo-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
kapanawa-siblingoftheothersex-1-1,kapanawa-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
chakobo-siblingoftheothersex-1-1,chakobo-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
amawaka-siblingoftheothersex-1-1,amawaka-siblingoftheothersex-1,powí_I,271,false,expert,,p o ( w ) !í/i ( - ),false,expert
kaxinawa-siblingoftheothersex-1-1,kaxinawa-siblingoftheothersex-1,pui,271,false,expert,,p u ( - ) i ( - ),false,expert
marinawa-siblingoftheothersex-1-1,marinawa-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
yaminawa-siblingoftheothersex-1-1,yaminawa-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
yaminawa-siblingoftheothersex-2-1,yaminawa-siblingoftheothersex-2,poĩ,271,false,expert,,p o ( - ) i ( ∼ ),false,expert
sharanawa-siblingoftheothersex-1-1,sharanawa-siblingoftheothersex-1,poi,271,false,expert,,p o ( - ) i ( - ),false,expert
sharanawa-siblingoftheothersex-2-1,sharanawa-siblingoftheothersex-2,poin,271,false,expert,,p o ( - ) i ( n ),false,expert
protopanoan-intestinesbelly-1-1,protopanoan-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
shipibokonibo-intestinesbelly-1-1,shipibokonibo-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
kapanawa-intestinesbelly-1-1,kapanawa-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
marubo-intestinesbelly-1-1,marubo-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
chakobo-intestinesbelly-1-1,chakobo-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
chaninawa-intestinesbelly-1-1,chaninawa-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
sharanawa-intestinesbelly-1-1,sharanawa-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
sharanawa-intestinesbelly-2-1,sharanawa-intestinesbelly-2,pokon,272,false,expert,,p o k o ( n ),false,expert
katukina-intestinesbelly-1-1,katukina-intestinesbelly-1,puku,272,false,expert,,p u k u ( - ),false,expert
amawaka-intestinesbelly-1-1,amawaka-intestinesbelly-1,poko,272,false,expert,,p o k o ( - ),false,expert
kaxinawa-intestinesbelly-1-1,kaxinawa-intestinesbelly-1,puku,272,false,expert,,p u k u ( - ),false,expert
marinawa-intestinesbelly-1-1,marinawa-intestinesbelly-1,pókó,272,false,expert,,p !ó/o k !ó/o ( - ),false,expert
yawanawa-intestinesbelly-1-1,yawanawa-intestinesbelly-1,puku,272,false,expert,,p u k u ( - ),false,expert
matis-wide-1-1,matis-wide-1,puku,272,false,expert,,p u k u ( - ),false,expert
protopanoan-vein-1-1,protopanoan-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
shipibokonibo-vein-1-1,shipibokonibo-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
kapanawa-vein-1-1,kapanawa-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
marubo-vein-1-1,marubo-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
chakobo-vein-1-1,chakobo-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
chaninawa-vein-1-1,chaninawa-vein-1,podo,273,false,expert,,p o d o ( - ),false,expert
sharanawa-vein-1-1,sharanawa-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
sharanawa-vein-2-1,sharanawa-vein-2,ponon,273,false,expert,,p o n o ( n ),false,expert
katukina-vein-1-1,katukina-vein-1,punu,273,false,expert,,p u n u ( - ),false,expert
poyanawa-vein-1-1,poyanawa-vein-1,pũdu,273,false,expert,,p u ∼.d u ( - ),false,expert
amawaka-vein-1-1,amawaka-vein-1,ponó_I,273,false,expert,,p o n !ó/o ( - ),false,expert
kaxinawa-vein-1-1,kaxinawa-vein-1,punu,273,false,expert,,p u n u ( - ),false,expert
marinawa-vein-1-1,marinawa-vein-1,pono,273,false,expert,,p o n o ( - ),false,expert
korubo-vein-1-1,korubo-vein-1,punu,273,false,expert,,p u n u ( - ),false,expert
matis-vein-1-1,matis-vein-1,punu,273,false,expert,,p u n u ( - ),false,expert
protopanoan-speciesofowl-1-1,protopanoan-speciesofowl-1,popo,274,false,expert,,p o p o ( - ),false,expert
shipibokonibo-speciesofowl-1-1,shipibokonibo-speciesofowl-1,popo,274,false,expert,,p o p o ( - ),false,expert
kapanawa-speciesofowl-1-1,kapanawa-speciesofowl-1,popo,274,false,expert,,p o p o ( - ),false,expert
marubo-speciesofowl-1-1,marubo-speciesofowl-1,pupu,274,false,expert,,p u p u ( - ),false,expert
chakobo-speciesofowl-1-1,chakobo-speciesofowl-1,popo,274,false,expert,,p o p o ( - ),false,expert
sharanawa-speciesofowl-1-1,sharanawa-speciesofowl-1,popo,274,false,expert,,p o p o ( - ),false,expert
sharanawa-speciesofowl-2-1,sharanawa-speciesofowl-2,popon,274,false,expert,,p o p o ( n ),false,expert
katukina-speciesofowl-1-1,katukina-speciesofowl-1,pupu,274,false,expert,,p u p u ( - ),false,expert
amawaka-speciesofowl-1-1,amawaka-speciesofowl-1,popó_I,274,false,expert,,p o p !ó/o ( - ),false,expert
kaxinawa-speciesofowl-1-1,kaxinawa-speciesofowl-1,pupu,274,false,expert,,p u p u ( - ),false,expert
marinawa-speciesofowl-1-1,marinawa-speciesofowl-1,popo,274,false,expert,,p o p o ( - ),false,expert
yawanawa-speciesofowl-1-1,yawanawa-speciesofowl-1,puˈpu,274,false,expert,,p u p u ( - ),false,expert
korubo-speciesofowl-1-1,korubo-speciesofowl-1,pupu,274,false,expert,,p u p u ( - ),false,expert
matis-speciesofowl-1-1,matis-speciesofowl-1,pupu,274,false,expert,,p u p u ( - ),false,expert
protopanoan-speciesofsloth-1-1,protopanoan-speciesofsloth-1,posɨ[n],275,false,expert,,p o ( - ) s ɨ rⁿ,false,expert
shipibokonibo-speciesofsloth-1-1,shipibokonibo-speciesofsloth-1,põsɨ,275,false,expert,,p o ( ∼ ) s ɨ -,false,expert
katukina-speciesofsloth-1-1,katukina-speciesofsloth-1,punsi,275,false,expert,,p u ( n ) s i -,false,expert
amawaka-speciesofsloth-1-1,amawaka-speciesofsloth-1,posɨ_I,275,false,expert,,p o ( - ) s ɨ -,false,expert
marinawa-speciesofsloth-1-1,marinawa-speciesofsloth-1,pósɨ,275,false,expert,,p !ó/o ( - ) s ɨ -,false,expert
korubo-speciesofsloth-1-1,korubo-speciesofsloth-1,pusɨn,275,false,expert,,p u ( - ) s ɨ n,false,expert
matis-speciesofsloth-1-1,matis-speciesofsloth-1,pusɨn,275,false,expert,,p u ( - ) s ɨ n,false,expert
protopanoan-ankle-1-1,protopanoan-ankle-1,poʂko,276,false,expert,,( - - - - ) p o ʂ k o ( - - ),false,expert
kapanawa-ankle-1-1,kapanawa-ankle-1,tapoʃko,276,false,expert,,( t a - - ) p o ʃ k o ( - - ),false,expert
marubo-ankle-1-1,marubo-ankle-1,taˈpuʂɨ,276,false,expert,,( t a - - ) p u ʂ - ɨ ( - - ),false,expert
chakobo-ankle-1-1,chakobo-ankle-1,hopotó,665,false,expert,,( - - ) h o p o t - !ó/o ( - - ),false,expert
yaminawa-ankle-1-1,yaminawa-ankle-1,opoʂko,276,false,expert,,( - - - o ) p o ʂ k o ( - - ),false,expert
yaminawa-ankle-2-1,yaminawa-ankle-2,opoʂkono,276,false,expert,,( - - - o ) p o ʂ k o ( n o ),false,expert
chaninawa-ankle-1-1,chaninawa-ankle-1,opoʃko,276,false,expert,,( - - - o ) p o ʃ k o ( - - ),false,expert
sharanawa-ankle-1-1,sharanawa-ankle-1,opoʂko,276,false,expert,,( - - - o ) p o ʂ k o ( - - ),false,expert
katukina-ankle-1-1,katukina-ankle-1,tapuʂku,276,false,expert,,( t a - - ) p u ʂ k u ( - - ),false,expert
amawaka-ankle-1-1,amawaka-ankle-1,hopoxko,276,false,expert,,( - - h o ) p o x k o ( - - ),false,expert
kaxinawa-ankle-1-1,kaxinawa-ankle-1,hupúʃku,276,false,expert,,( - - h u ) p !ú/u ʃ k u ( - - ),false,expert
marinawa-ankle-1-1,marinawa-ankle-1,ópoʂko,276,false,expert,,( - - - !ó/o ) p o ʂ k o ( - - ),false,expert
marinawa-ankle-2-1,marinawa-ankle-2,rápoʂko,276,false,expert,,( r !á/a - - ) p o ʂ k o ( - - ),false,expert
yawanawa-ankle-1-1,yawanawa-ankle-1,upuʃˈku,276,false,expert,,( - - - u ) p u ʃ k u ( - - ),false,expert
protopanoan-toplaytoabandon-1-1,protopanoan-toplaytoabandon-1,pota-,277,false,expert,,p o t a ( - - - - ),false,expert
shipibokonibo-toplaytoabandon-1-1,shipibokonibo-toplaytoabandon-1,pota-,277,false,expert,,p o t a ( - - - - ),false,expert
kapanawa-toplaytoabandon-1-1,kapanawa-toplaytoabandon-1,pota-,277,false,expert,,p o t a ( - - - - ),false,expert
yaminawa-toplaytoabandon-1-1,yaminawa-toplaytoabandon-1,pota-kĩ,277,false,expert,,p o t a ( + k !ĩ/i - ),false,expert
sharanawa-toplaytoabandon-1-1,sharanawa-toplaytoabandon-1,potai,277,false,expert,,p o t a ( i - - - ),false,expert
sharanawa-toplaytoabandon-2-1,sharanawa-toplaytoabandon-2,potaa,277,false,expert,,p o t a ( a - - - ),false,expert
poyanawa-toplaytoabandon-1-1,poyanawa-toplaytoabandon-1,puta,277,false,expert,,p u t a ( - - - - ),false,expert
amawaka-toplaytoabandon-1-1,amawaka-toplaytoabandon-1,pota-,277,false,expert,,p o t a ( - - - - ),false,expert
kaxinawa-toplaytoabandon-1-1,kaxinawa-toplaytoabandon-1,puta-,277,false,expert,,p u t a ( - - - - ),false,expert
marinawa-toplaytoabandon-1-1,marinawa-toplaytoabandon-1,pótá,277,false,expert,,p !ó/o t !á/a ( - - - - ),false,expert
yawanawa-toplaytoabandon-1-1,yawanawa-toplaytoabandon-1,puta,277,false,expert,,p u t a ( - - - - ),false,expert
protopanoan-dust-1-1,protopanoan-dust-1,poto,278,false,expert,,( - - - - ) p o t o ( - ),false,expert
shipibokonibo-dust-1-1,shipibokonibo-dust-1,póto,278,false,expert,,( - - - - ) p !ó/o t o ( - ),false,expert
shipibokonibo-dust-2-1,shipibokonibo-dust-2,potón,278,false,expert,,( - - - - ) p o t !ó/o ( n ),false,expert
shipibokonibo-dust-3-1,shipibokonibo-dust-3,mai_poto,278,false,expert,,( m a i + ) p o t o ( - ),false,expert
kapanawa-dust-1-1,kapanawa-dust-1,poto,278,false,expert,,( - - - - ) p o t o ( - ),false,expert
marubo-dust-1-1,marubo-dust-1,poto,278,false,expert,,( - - - - ) p o t o ( - ),false,expert
katukina-dust-1-1,katukina-dust-1,putu,278,false,expert,,( - - - - ) p u t u ( - ),false,expert
amawaka-dust-1-1,amawaka-dust-1,poto,278,false,expert,,( - - - - ) p o t o ( - ),false,expert
kaxinawa-dust-1-1,kaxinawa-dust-1,putu,278,false,expert,,( - - - - ) p u t u ( - ),false,expert
yawanawa-dust-1-1,yawanawa-dust-1,putu,278,false,expert,,( - - - - ) p u t u ( - ),false,expert
protopanoan-arm-2-1,protopanoan-arm-2,poyam,279,false,expert,,p o j a m ( - - - - - - ),false,expert
shipibokonibo-arm-1-1,shipibokonibo-arm-1,poyã_o_põyã,279,false,expert,,p !õ/o j a ∼ ( - - - - - - ),false,expert
kapanawa-arm-1-1,kapanawa-arm-1,poyán,279,false,expert,,p o j !á/a n ( - - - - - - ),false,expert
marubo-arm-1-1,marubo-arm-1,puˈɐ̃,279,false,expert,,p u - ɐ ∼ ( - - - - - - ),false,expert
chakobo-arm-1-1,chakobo-arm-1,poyámɨ,279,false,expert,,p o j !á/a m ( ɨ - - - - - ),false,expert
yaminawa-arm-1-1,yaminawa-arm-1,põya,279,false,expert,,p !õ/o j a - ( - - - - - - ),false,expert
yaminawa-arm-2-1,yaminawa-arm-2,põyamã,279,false,expert,,p !õ/o j a m ( a ∼ - - - - ),false,expert
chaninawa-arm-1-1,chaninawa-arm-1,póyan,279,false,expert,,p !ó/o j a n ( - - - - - - ),false,expert
sharanawa-arm-1-1,sharanawa-arm-1,poyan,279,false,expert,,p o j a n ( - - - - - - ),false,expert
sharanawa-arm-2-1,sharanawa-arm-2,poyanpan,279,false,expert,,p o j a n ( - - - p a n ),false,expert
katukina-arm-1-1,katukina-arm-1,puyan,279,false,expert,,p u j a n ( - - - - - - ),false,expert
katukina-arm-2-1,katukina-arm-2,puˈyɐ̃,279,false,expert,,p u j ɐ ∼ ( - - - - - - ),false,expert
poyanawa-arm-1-1,poyanawa-arm-1,puyã,279,false,expert,,p u j a ∼ ( - - - - - - ),false,expert
amawaka-arm-1-1,amawaka-arm-1,põyã_I,279,false,expert,,p !õ/o j a ∼ ( - - - - - - ),false,expert
kaxinawa-arm-1-1,kaxinawa-arm-1,puyã,279,false,expert,,p u j a ∼ ( - - - - - - ),false,expert
marinawa-arm-1-1,marinawa-arm-1,poyã,279,false,expert,,p o j a ∼ ( - - - - - - ),false,expert
marinawa-arm-2-1,marinawa-arm-2,pɨ́́tao,523,false,expert,,p !ɨ́/ɨ - - - - ( t a o - - ),false,expert
marinawa-speciesofbird-1-1,marinawa-speciesofbird-1,pɨ́́ya,577,false,expert,,p !ɨ́/ɨ j a - ( - - - - - - ),false,expert
yawanawa-arm-1-1,yawanawa-arm-1,puia-uma,279,false,expert,,p u j a - ( - + u m a - ),false,expert
protopanoan-now-1-1,protopanoan-now-1,ɽaʔma,280,false,expert,,( - - ) ɽ a ʔ m a ( - - - ),false,expert
shipibokonibo-thatmuch-1-1,shipibokonibo-thatmuch-1,rama,280,false,expert,,( - - ) r a - m a ( - - - ),false,expert
kapanawa-now-1-1,kapanawa-now-1,raʔma,280,false,expert,,( - - ) r a ʔ m a ( - - - ),false,expert
marubo-now-1-1,marubo-now-1,rama,280,false,expert,,( - - ) r a - m a ( - - - ),false,expert
yaminawa-thatmuch-1-1,yaminawa-thatmuch-1,ɾama,280,false,expert,,( - - ) ɾ a - m a ( - - - ),false,expert
chaninawa-thatmuch-1-1,chaninawa-thatmuch-1,ramaʃta,280,false,expert,,( - - ) r a - m a ( ʃ t a ),false,expert
sharanawa-now-1-1,sharanawa-now-1,rama,280,false,expert,,( - - ) r a - m a ( - - - ),false,expert
katukina-now-1-1,katukina-now-1,rama,280,false,expert,,( - - ) r a - m a ( - - - ),false,expert
amawaka-now-1-1,amawaka-now-1,rama,280,false,expert,,( - - ) r a - m a ( - - - ),false,expert
kaxinawa-now-1-1,kaxinawa-now-1,dama,280,false,expert,,( - - ) d a - m a ( - - - ),false,expert
marinawa-now-1-1,marinawa-now-1,rámá,280,false,expert,,( - - ) r !á/a - m !á/a ( - - - ),false,expert
yawanawa-now-1-1,yawanawa-now-1,ɾama,280,false,expert,,( - - ) ɾ a - m a ( - - - ),false,expert
protopanoan-medicine-1-1,protopanoan-medicine-1,ɽaʔo,282,false,expert,,ɽ a ʔ o ( - - ),false,expert
shipibokonibo-medicine-1-1,shipibokonibo-medicine-1,rao,282,false,expert,,r a - o ( - - ),false,expert
kapanawa-medicine-1-1,kapanawa-medicine-1,raʔo,282,false,expert,,r a ʔ o ( - - ),false,expert
marubo-medicine-1-1,marubo-medicine-1,rao,282,false,expert,,r a - o ( - - ),false,expert
yaminawa-medicine-1-1,yaminawa-medicine-1,rao,282,false,expert,,r a - o ( - - ),false,expert
yaminawa-medicine-2-1,yaminawa-medicine-2,raõ,282,false,expert,,r a - !õ/o ( - - ),false,expert
sharanawa-medicine-1-1,sharanawa-medicine-1,rao,282,false,expert,,r a - o ( - - ),false,expert
sharanawa-medicine-2-1,sharanawa-medicine-2,raon,282,false,expert,,r a - o ( n - ),false,expert
katukina-medicine-1-1,katukina-medicine-1,raʔũti,282,false,expert,,r a ʔ !ũ/u ( t i ),false,expert
amawaka-medicine-1-1,amawaka-medicine-1,raʔo,282,false,expert,,r a ʔ o ( - - ),false,expert
kaxinawa-medicine-1-1,kaxinawa-medicine-1,dau,282,false,expert,,d a - u ( - - ),false,expert
marinawa-medicine-1-1,marinawa-medicine-1,ráó,282,false,expert,,r !á/a - !ó/o ( - - ),false,expert
yawanawa-medicine-1-1,yawanawa-medicine-1,ɾau,282,false,expert,,ɾ a - u ( - - ),false,expert
korubo-medicine-1-1,korubo-medicine-1,ɬawɨ,282,false,expert,,ɬ a w ɨ ( - - ),false,expert
matis-medicine-1-1,matis-medicine-1,dawɨ,282,false,expert,,d a w ɨ ( - - ),false,expert
protopanoan-fearbeafraid-1-1,protopanoan-fearbeafraid-1,ɽaʔtɨ-,283,false,expert,,ɽ a ʔ ( - - ) t ɨ ( - ),false,expert
shipibokonibo-fearbeafraid-1-1,shipibokonibo-fearbeafraid-1,ratɨ-,283,false,expert,,r a - ( - - ) t ɨ ( - ),false,expert
kapanawa-fearbeafraid-1-1,kapanawa-fearbeafraid-1,raʔtɨ-,283,false,expert,,r a ʔ ( - - ) t ɨ ( - ),false,expert
chakobo-fearbeafraid-1-1,chakobo-fearbeafraid-1,ratɨ-,283,false,expert,,r a - ( - - ) t ɨ ( - ),false,expert
yaminawa-fearbeafraid-1-1,yaminawa-fearbeafraid-1,ratɨ,283,false,expert,,r a - ( - - ) t ɨ ( - ),false,expert
chaninawa-fearbeafraid-1-1,chaninawa-fearbeafraid-1,ratɨ-,283,false,expert,,r a - ( - - ) t ɨ ( - ),false,expert
sharanawa-fearbeafraid-1-1,sharanawa-fearbeafraid-1,ratɨi,283,false,expert,,r a - ( - - ) t ɨ ( i ),false,expert
sharanawa-fearbeafraid-2-1,sharanawa-fearbeafraid-2,ratɨa,283,false,expert,,r a - ( - - ) t ɨ ( a ),false,expert
katukina-fearbeafraid-1-1,katukina-fearbeafraid-1,ɾakɨ-ti,283,false,expert,,ɾ a k ( ɨ + ) t i ( - ),false,expert
amawaka-fearbeafraid-1-1,amawaka-fearbeafraid-1,ratɨ-_I,283,false,expert,,r a - ( - - ) t ɨ ( - ),false,expert
kaxinawa-fearbeafraid-1-1,kaxinawa-fearbeafraid-1,datɨ-,283,false,expert,,d a - ( - - ) t ɨ ( - ),false,expert
marinawa-fearbeafraid-1-1,marinawa-fearbeafraid-1,rátɨ-,283,false,expert,,r !á/a - ( - - ) t ɨ ( - ),false,expert
protopanoan-two-1-1,protopanoan-two-1,ɽaβɨt,284,false,expert,,ɽ a β ɨ t ( - - - - ),false,expert
shipibokonibo-two-1-1,shipibokonibo-two-1,raβɨ́́,284,false,expert,,r a β !ɨ́/ɨ - ( - - - - ),false,expert
kapanawa-two-1-1,kapanawa-two-1,raβɨ́́,284,false,expert,,r a β !ɨ́/ɨ - ( - - - - ),false,expert
kaxinawa-two-1-1,kaxinawa-two-1,dabɨ,284,false,expert,,d a b ɨ - ( - - - - ),false,expert
marubo-two-1-1,marubo-two-1,raˈvɨvakĩ,284,false,expert,,r a v ɨ v ( - a k !ĩ/i ),false,expert
